"LerKas144"	"LerKas135"	"LerKas155"	"LerKas106"	"LerKas64"	"LerKas158"	"LerKas104"	"LerKas86"	"LerKas134"	"LerKas109"	"LerKas20"	"LerKas57"	"LerKas33"	"LerKas102"	"LerKas150"	"LerKas16"	"LerKas156"	"LerKas60"	"LerKas97"	"LerKas136"	"LerKas7"	"LerKas48"	"LerKas14"	"LerKas22"	"LerKas90"	"LerKas17"	"LerKas154"	"LerKas100"	"LerKas46"	"LerKas160"	"LerKas133"	"LerKas18"	"LerKas130"	"LerKas68"	"LerKas54"	"LerKas41"	"LerKas49"	"LerKas143"	"LerKas1"	"LerKas67"	"LerKas149"	"LerKas115"	"LerKas19"	"LerKas70"	"LerKas111"	"LerKas39"	"LerKas73"	"LerKas13"	"LerKas27"	"LerKas61"	"LerKas95"	"LerKas122"	"LerKas151"	"LerKas91"	"LerKas157"	"LerKas129"	"LerKas104.1"	"LerKas66"	"LerKas65"	"LerKas77"	"LerKas142"	"LerKas83"	"LerKas112"	"LerKas58"	"LerKas31"	"LerKas79"	"LerKas80"	"LerKas25"	"LerKas116"	"LerKas51"	"LerKas55"	"LerKas82"	"LerKas101"	"LerKas126"	"LerKas162"	"LerKas127"	"LerKas42"	"LerKas6"	"LerKas99"	"LerKas29"	"LerKas114"	"LerKas44"	"LerKas87"	"LerKas69"	"LerKas96"	"LerKas92"	"LerKas121"	"LerKas45"	"LerKas146"	"LerKas8"	"LerKas32"	"LerKas53"	"LerKas163"	"LerKas118"	"LerKas123"	"LerKas34"	"LerKas88"	"LerKas35"	"LerKas120"	"LerKas81"	"LerKas26"	"LerKas3"	"LerKas43"	"LerKas153"	"LerKas28"	"LerKas137"	"LerKas159"	"LerKas24"	"LerKas131"	"LerKas78"	"LerKas125"	"LerKas9"	"LerKas52"	"LerKas72"	"LerKas119"	"LerKas132"	"LerKas74"	"LerKas128"	"LerKas103"	"LerKas94"	"LerKas161"	"LerKas110"	"LerKas138"	"LerKas11"	"LerKas76"	"LerKas145"	"LerKas10"	"LerKas147"	"LerKas85"	"LerKas107"	"LerKas108"	"LerKas15"	"LerKas21"	"LerKas117"	"LerKas148"	"LerKas98"	"LerKas59"	"LerKas84"	"LerKas124"	"LerKas38"	"LerKas139"	"LerKas2"	"LerKas152"	"LerKas4"	"LerKas62"	"LerKas105"
"AT2G29350"	6.12890561889624	7.4793076740722	7.31087738232138	8.33918818683424	4.90908814341448	8.09583909118194	6.81716441940386	7.5052737028044	9.35271608492231	7.67093478390748	3.32769073685502	4.71873137352542	6.6218156579635	8.2708114388889	4.93048843419624	7.28394748592896	9.94193149910868	7.22871986534243	7.12275878346982	6.61193092690676	9.40359969777865	8.31638379775512	8.54249736754537	7.71383102206801	7.8244545906272	4.22048778736123	7.05527369203047	6.83318701557644	6.40248980632839	5.63581504407961	8.92074646659025	10.5609364535694	6.56408504175568	8.50884612716792	7.62522347249978	7.3597988184927	8.1475629040442	6.43982625811868	5.71651833000841	6.92219348798468	6.99325743103778	3.89713610379455	2.52708007806821	8.36216493211485	5.82574720416218	6.99726588044698	8.80446989982806	4.16382690963893	5.32148724412161	4.21113664910023	4.35802376371151	3.61752179481517	6.06575623339558	8.76341579106582	3.75461529103435	4.99579519554079	7.92898641369551	7.04983141420938	4.41057563659266	3.25140950868557	6.20758578993184	3.41683536024778	8.8375440952937	2.70718860951884	4.0157710684334	4.92663994670223	3.92130341575558	6.70957030765353	5.93021068312102	6.19796937297993	4.09899116998348	8.0208800149545	8.20947230812807	4.85942343477751	7.40641856812904	7.86380189031037	3.67953263709646	7.72084719198578	7.75296337877205	6.25068855000537	3.33048805002623	3.07887346568242	5.22527692699189	4.97483000207641	9.68333840891558	9.59893360113448	5.85962865005457	7.76543215111812	9.73982136699738	5.84263401001591	9.60998983356448	3.90053812262299	7.74960775958056	8.43956987079953	5.83284534707961	6.29064674443098	7.94061118059052	4.39187564637364	7.19938489011672	6.18144496946668	4.3463439346552	6.58395375757584	3.78418837147655	5.20908681298041	5.26725355531539	8.09259762156901	8.2528740542054	9.87662674448358	3.85682745736695	4.7780314082321	3.91519225943298	10.2377876168232	5.32641781530853	8.33681206457935	4.70143432503452	7.13085049042277	2.76975713458035	8.81145523312597	2.02315421846663	5.92074380643734	3.32783830765979	5.27513142075997	6.05963677372807	7.77238230813369	8.6798975908492	6.95450067064113	5.24296232808559	6.38567672187929	6.49160949492568	9.39583246541534	8.44038163178948	6.36909618764254	9.74218688098682	3.92915704873092	5.16937726282321	8.1255354572377	3.8531065226981	3.98553322185331	9.3659266348534	6.38497970671792	8.0875834343073	10.4582153531985	9.41189127563847	6.91742424601659	5.58543171774527	2.92414684070036
"AT1G72520"	6.14865832569421	3.39492993769597	3.93345136572378	4.74618693354473	4.34389017505921	4.17405385174745	4.38357789637573	4.71787226896111	4.24342222852749	2.91183259764333	3.54857026067023	5.88678133415932	3.88375742436949	3.84403750038487	4.37699286512882	4.30317334439429	5.79488899863057	3.37214287299483	3.72944748498323	3.32387202433605	4.53900983162251	4.95312035635459	4.58159371967988	4.13447601934147	4.06330072891117	3.13224313802996	5.56454088153952	4.00174676444756	3.30126257607808	3.33074029450652	5.10734071450337	4.56422851119229	3.98446098920828	6.59494811880859	3.76464200614099	4.04400733535683	5.46578795363532	4.64629619981	5.25136843881036	3.98658688064219	3.64270670910769	3.17444037579083	2.85087240657922	4.06493362333471	3.3242951461053	3.22373487276472	3.28219935442342	3.48326516485158	3.96344013655586	2.88486535925423	2.88426998143544	2.86969996946368	2.30380951282681	3.63361218939903	3.40579257077447	2.96970106304215	4.10162989680541	4.7068555378502	3.87569729415985	3.80707590540277	2.65654953952424	2.79051434474934	3.08851592057777	3.23031847835949	2.56787560744265	3.1493202071327	3.55254387876686	2.08973739450379	3.71358526268259	4.40776478173585	3.15063647791935	4.82400109320955	1.87465371524751	3.96813688294613	3.66070854816713	4.52528247060686	3.53018148670909	4.72275686836789	4.72054290477554	3.2605508631551	3.76464200614099	3.77194134600142	3.33397276917341	3.92195381525028	4.44785669953249	4.51692585781618	4.1259540299512	3.96621677179898	5.77428160418454	4.07311061510318	4.2084022467588	4.22567701681102	3.75382750966262	4.49646917597919	7.55348316054292	3.02435537753691	3.02224093426248	3.63252084585019	7.2562035045469	4.37710040686489	3.68010190938683	3.37405159383444	2.61166811668833	3.69972120749311	3.35981549028747	3.82500929653817	4.34997748195285	4.41647212224905	4.66756473484645	3.80927742429243	4.10635079095982	4.52079317122776	4.48294542730004	4.95994348301034	6.14118169145464	4.206442990033	2.93984399096622	5.80131135644716	3.29966904908594	3.80083398450949	2.82567419774525	3.85810667991898	4.42661948371384	5.58334125731141	5.54503239643918	2.73852484043286	5.35220472401137	3.64319047912125	4.92451218011641	4.26062856632065	3.49789358459003	4.67300636985029	5.19334525819062	5.9175755307995	3.31053569289798	3.94005604833632	5.86734481469358	2.12439626743111	5.20441828717667	4.23773818643471	3.76735870456125	6.56945276302178	4.35510499458891	4.17413002313288	3.69034616429697	1.7577354177073
"AT5G03800"	3.45646378938362	4.05887966105857	2.66440496947439	2.90189858882139	2.71242183401008	3.53590651415747	1.72170499606851	2.32877405150765	2.9119109337746	2.44055824014048	3.62552448631083	2.73506021118339	3.12831218218624	2.66422453512836	3.22737724204804	2.46061497362114	3.46122685541032	2.65524545177487	2.84951676470576	3.13177507849017	3.20377679977066	2.1397418317096	2.52863614019258	3.09860211860493	2.24425230012518	3.1402057263546	1.67723899847962	2.71829560252389	3.17241814946329	2.69502269004053	3.08567460117064	2.81944000684871	2.59555161253378	3.29252519647528	3.18140133751817	3.48540703746295	2.43168163638388	2.66879465440867	2.79585482640922	2.90777538538297	2.55165852145527	2.90704785090807	2.15511392975185	2.34257822563399	2.34896401409428	2.5853342378418	2.8739901983986	2.15212489071298	2.8707158280483	3.56134504207179	2.69276599692679	2.81375360894946	2.18510737323581	2.16992374259562	2.02365438673911	2.60263786644552	3.62635973620715	3.30548726159631	3.60414075310663	2.9372037816901	2.06366756746482	2.89332503365309	2.82856909616671	1.46894872724791	1.15772393455901	2.43123703537255	2.95028665650305	2.51412913295644	4.16637785624757	3.14941633960583	3.17051084266754	2.61364257982351	2.2232715097752	4.25504479226348	3.37844476358022	2.78485275349981	3.26579200377878	3.69640207453931	3.09521767024668	2.88942351841201	2.91783526957158	3.49059845557406	2.26101171466805	3.98392230086576	3.03964123718424	2.49728376312777	3.59855936625883	3.60988076373457	2.58822334389448	3.48030274779222	2.99944079551058	2.74964588462965	3.61691416378975	3.18963883205523	2.94069190312457	2.92126881390889	4.00248159085348	2.52653696891405	3.25933225830371	2.89779570952983	3.54395243242091	3.69583533246583	3.5830325830413	3.48987060267169	2.71163641700994	3.74189469744789	3.20791832916845	3.56908770687315	2.95588803663965	2.74833753456472	2.08170124771596	2.48114119386327	3.8085745448333	3.25965620750412	2.89298318375002	2.7613429145005	2.76471371111852	2.9038050438027	3.09981384631348	2.79347822024572	1.8594204593075	3.01219618488089	2.47916443127733	2.83909108902455	3.90743716843638	3.57724614928361	2.60488131483184	2.51521451514035	2.60882882275619	5.04738670670181	2.52751746548084	3.71790957987524	3.13834761261376	3.30846218439177	2.57451781776156	2.39326919419672	1.69596885380515	2.45707007431179	3.10119642174958	3.04643005541418	3.1737700113148	3.92106830782254	3.0658669322172	2.7681569671249	2.83110712994062	3.0694501809749
"AT1G25083"	8.35574345440236	7.86794797810632	7.97534484475846	8.42112460969557	8.77687469772782	8.25342006317845	9.26779966667503	8.08524757338026	8.06294352057872	8.43688206059347	7.19175350017493	8.16499569840606	7.2165577338762	7.91650508092708	7.23936242152708	7.27328242091435	10.0311654892433	7.94136227116084	7.85756483251012	8.03211279333684	8.22765111131276	8.18169023944556	7.33543946011045	7.7036946010338	8.92933011140154	7.4677447850551	9.33303167380524	7.7186595499236	8.39234151824036	7.1282572139566	8.07287422592002	8.7803917837828	6.96951918986942	9.00214531538637	8.40696066538564	8.6272410478362	8.01819629688504	7.82801959760393	6.89313569197432	8.50858471184142	7.66633984975957	7.0438638541345	7.36292766855216	9.19045081263006	7.87780605309886	8.68785139525113	9.11648280749728	7.73613421238668	7.7522622982905	8.3450566257268	7.1273820959637	7.76256841377773	8.35059348581997	8.62341272671052	7.75985588118444	7.24788470609436	9.19781370808384	9.09757520428214	8.14869834219538	7.33281451967895	7.8346206858521	7.51329713347576	8.57717170303576	7.46418281993527	6.88906186002434	8.35820121361843	7.6529326523532	7.7510274328621	8.69271604971974	7.81557845530092	8.05688945416332	9.2394182375828	8.13566084887576	8.72580366771862	8.08713117352608	9.50932022792482	8.26142974979016	7.62421510614632	9.19099497166742	7.07617763071408	8.29474187943022	7.35425295989532	7.46633067811437	7.51055907336502	9.59621127143908	9.82662257519946	8.7029617239991	6.96916041692322	8.44199347905828	7.38057262567674	8.96592137073348	7.29092717936956	9.4210664667609	8.66923071977322	9.34852942671758	8.84357158983295	8.23238830141381	7.29803857366032	8.67443954277275	8.60290431676725	6.83930764892402	7.43608603800408	7.82519248512476	7.96756179958232	7.11354563950252	8.40097346022522	8.50019602687486	9.10049815275172	6.9113307653758	7.71179113733762	7.70497867997962	8.50924042643082	8.50994150784568	10.8268993270306	9.59751038881476	8.79091852448408	7.4293490320667	10.4917748398174	8.5603274164628	7.81904365911421	6.85320190723684	7.84604096083354	7.7192830639144	7.85376418616129	9.11447777908518	8.45114035088919	6.98965234051795	8.8702738699764	8.65464142006707	9.17675416835162	8.75414078080178	7.18205289024498	8.27703554651177	8.86170500439362	8.05173946711667	8.6057635004318	7.91387546856999	8.34883067139419	8.6689692094986	7.63226713102238	7.88794379282042	8.11812610123426	8.7100484806231	7.70244177379568	8.86643390413687	7.43466555530424
"AT4G27300"	6.37884185418098	7.430703790436	7.18460072137832	6.07996753138876	7.01411138890043	7.40348143902081	7.16659975391216	5.46847710126703	4.73464617314075	5.65025310256498	6.6925463019637	7.69355679044942	7.66544475454261	6.48760080389378	7.19603622054454	6.82003481705606	7.69058299298193	5.92291176423984	8.05689454496352	5.70527153525568	7.39107806089249	6.17375145910303	7.09575034480933	7.36344236267201	6.04681799648157	4.43469834725457	8.12762915019964	8.508063163516	7.21007152194768	7.67764112566686	7.45121379508596	6.27300705042732	5.7998860941954	7.22622480083681	6.71397007468396	6.80870690600625	7.89486674419584	6.70176281564606	5.73650648932678	8.80383400835436	6.23502059088239	5.40624857200552	6.99644834992506	5.47595816739439	6.94007340637649	6.66914370454555	5.71811362610326	5.79400368709859	7.11695437700949	7.6613309793046	7.42312473588217	8.76134034184277	5.29509655526222	5.31190597832419	7.10063289669798	4.86244120057139	6.57844742759878	7.33656225947704	4.67756508296583	5.81930461693174	5.44227919518074	5.28987972080956	5.9973590658328	5.71797888719382	5.0119331600579	4.64129186402059	4.75181893288905	3.52789513188246	5.07192723639576	5.71301371986991	7.43915438923656	4.33978828737556	7.11510751161747	5.9460786700889	6.182723244036	7.08371508788847	6.65778465437765	6.65798249642663	6.24057295745586	5.61731162484746	6.28586629531111	5.58932161929265	7.84805941243955	5.91177879419533	6.83899555925291	6.59198191655453	6.59109734672732	5.50598032565151	6.96183237215021	5.1965580215157	7.09169192332249	5.54149382904502	8.0722720569811	6.26743760622235	6.13209795971676	5.13393409582627	6.6251099461127	8.01941234107592	7.34172300302472	5.75413521314167	7.29943103969089	5.28254903209878	7.7699470633086	6.77974821120108	7.76550165851837	6.25468331277361	7.70979475331146	7.04878866661241	6.1719035431357	5.96431262344026	6.90455005945187	7.85417392975545	8.72864954946966	5.81943934195503	5.74786145678948	6.3363305478898	7.36344236267201	8.6248896018255	6.03978917353736	7.74340320986195	5.48146893004868	7.6962432728128	7.03294729325288	7.09650573712239	7.42086682921174	7.65155908416627	4.82013838369231	5.85958549726579	6.85862505073704	5.30683513444895	5.58923917188215	7.01025960278821	6.5367443032055	6.67925165419287	5.3577882854676	3.04663126272163	5.0980675683971	7.00872420469452	4.62436565990828	8.10767974434737	5.81128414076553	6.72951233175192	5.80596676067188	5.61652293702858	5.76306517914457	7.85588651328239
"AT1G76100"	8.84851749289715	9.9685072320317	9.21118511625057	9.8433587694758	8.78488128337988	9.8881864434741	8.75779227827513	9.1895464847419	10.4124462900873	10.1176821803383	10.7589653066193	9.6426244623364	10.9549053252704	10.1926330728036	10.9012569509166	10.4436299673694	10.5841071808275	11.2644924153046	10.6722579121635	9.29043568514855	10.979462380801	11.3863951407654	10.7012129556317	9.33646630959306	9.6847948209055	8.25666783763285	9.06651898677446	10.0346100186565	9.6579164745687	10.874971583489	9.7419203480998	10.6891172169135	10.372891675632	8.81681320882193	9.6522064798601	10.1009386710571	11.2303297875105	11.5485639374912	10.5631326084611	10.1149345598156	9.12325901566066	8.9305343185651	9.7292492394199	8.82080396642247	9.01879680489913	8.45464335851873	10.4010722160991	9.2218894263699	10.2334115099792	10.2282847908465	10.5129331186512	9.64346600488993	8.33016118523023	8.42073454764729	8.79947064680775	8.23236035920337	8.78723842131417	10.0727801610151	7.27708439054048	10.2888124570107	8.7761954599681	10.1679178469818	9.85663637120173	9.17020692929814	10.0182500375726	8.33137043631963	8.2056411533952	8.6402110342507	7.0758453634973	10.022531402238	8.93922186812968	8.41725003062082	8.38701596036452	7.8955503591792	10.1532232434839	9.4251091625063	9.0225834656512	8.86690115680293	9.7226724550444	10.0805805884587	10.3191694243441	11.1480836862091	10.5770864107369	10.1732950295552	10.5358773446726	9.7693626056283	10.1618679780556	10.2365730099027	9.8338882677676	10.4501291830862	10.2823162866782	10.0418837709746	9.4415975789191	10.4569009360223	9.7246074478714	10.2883770935393	10.1732950295552	9.46560826596637	9.26512964308755	10.1443117996919	10.9549053252704	9.6916892294012	10.2704346485145	10.1848599697691	10.1338485496466	9.4573659450871	10.8217318921749	10.8217318921749	10.998054774966	10.2240753684096	10.6337508589133	10.7722550399402	10.9012569509166	7.3302925390786	9.8669439160763	8.45114054623386	10.2365730099027	10.1241478832221	9.7886938780821	10.7366263203296	9.1202909307171	9.17326448924585	9.26077289986116	8.8641560291076	8.6271752029129	9.37468158671058	10.5395928668924	9.5356005889753	9.43524304107682	9.9233522652553	9.93768335334622	10.3745747004495	10.0893721825853	10.6062434058028	9.74684567317846	9.86296104567394	9.99239773906074	8.64487335820218	8.77729179403487	9.01518060897242	10.6040492153278	10.4991384645918	10.1653547114572	10.4187195616933	8.4793210790198	10.2386741029747
"AT1G43190"	6.86577121986175	7.29111453206815	7.93733759834831	7.30770577306093	6.7540726904881	7.27612190873283	7.28234837895933	7.25575499241421	7.69827600440975	7.76046252518044	7.43342892315841	7.14004373507041	7.73458093953748	7.80658820072252	7.78218070715265	7.71544845557631	8.05592052338082	6.9270126265967	7.81102557587962	7.74186287052145	8.0853075904684	7.82992458195258	7.38515321301954	7.25395549075743	7.42859359059321	6.97274362250497	7.72120589197957	7.45679374945818	7.67618375760058	8.02310980406624	8.04953477954903	7.63066567295616	7.96040656750364	7.08090369906208	7.6239242357614	7.43086121048568	8.019063162916	7.6891400454519	6.94372083423469	7.46796899294641	7.78393842552041	8.08933097353178	7.1234673890322	7.84522407055802	7.89037009444036	8.16608553428943	8.28522793547719	7.63595751827784	8.25203862176614	8.16884124970686	7.47087074846466	7.58561318916323	7.43739070288195	7.07492758390818	6.91130615803545	6.6090269634619	7.22181058456901	7.08307868946409	6.02014830049961	7.09316117614123	7.81416159628481	7.05554112832422	8.55126207491745	6.96192582872077	8.75272534810593	7.41195430071146	7.17262232642596	6.33436539043305	7.6098822593271	7.12272657759302	7.24215080600519	6.27992361229997	8.57112729745744	8.06104621564844	8.20350812735153	7.6656348585577	8.07167291915904	7.59618383081528	8.1029199590266	7.43398179258036	7.94874267183301	8.1285040944404	7.57200856670812	7.39238559574471	8.12707725438131	7.99064225957851	7.45173092824204	7.5021320722277	7.45304216141618	7.71015793111104	8.17439842353996	7.47661624267661	7.8228343402018	7.75918917482459	7.50317205080993	7.95573444645107	7.16682178315558	7.29162292595945	6.79773377847941	7.10827330309726	7.63264964558639	7.22077346648333	8.18953416568706	7.56781770056805	7.61480904992864	7.74767694771146	8.14405128001406	8.12310699740352	8.02948237148973	7.89931394986181	8.06908183520731	7.44933140186366	8.01002603520071	6.67308398501918	7.55061192293866	7.09328360626595	7.90749210876508	7.94701821808351	7.1285598340271	8.37732188758752	7.10896133054349	7.4854164337896	7.49221627356722	8.32766353493443	8.32146540959881	7.91020574691597	5.08391173264707	7.82934849463728	6.75792159023398	7.40978257866015	8.61305849603445	7.30921296261965	6.89298798024724	6.89537792485348	7.86484600399387	6.73170756698241	8.46519076184562	6.53073850519255	6.65856126582168	7.73264696458583	8.59386809329847	8.03039446844676	7.02968737024355	7.37091005924799	6.27508039467925	6.94428199678749
"AT2G02930"	8.21816532700102	7.7215241426645	9.0247810339607	9.33713270645386	8.3206965174963	8.94049620202822	9.4770769582742	8.88941808480092	8.4342979227008	7.85465636149582	6.30635807762145	7.22312867980946	7.4092340477267	9.07239634271363	7.87603589220327	8.6003566878246	9.92635683394012	8.2218057310368	9.09302179570606	7.98986893439111	8.55467705834405	7.88226199742275	7.71020674625237	7.56153331583727	8.81384098461251	6.55329850469486	9.25842960081967	8.94124922670136	7.63113207235911	6.11180889548107	8.4866831194015	8.58369417246839	7.00196190806524	8.9118376655216	8.39899523065885	7.6998325520735	7.81059928923525	6.08122048324938	4.86214127916673	8.4253046995449	6.93190336929544	7.37329308858012	6.1318340782103	8.63154227975835	7.89116446780965	7.64555888612958	8.52862010782686	7.51147512194097	7.5776068075979	7.66409137850564	6.52588542090603	8.31283525725614	8.33740309621525	9.5418028765792	8.4794943530893	7.20595455151826	9.51699859761691	8.57450650147015	8.19928208969207	5.93407794771588	8.20552732823677	6.16141595416667	8.89183151979384	6.67133749034802	5.9056907417439	8.05258492741281	7.40671711639907	8.14955517317006	8.8819235365727	7.16319392049846	8.03872544994353	8.93950396133503	8.77200072145862	8.6497064233477	8.28307061498078	9.31367649903832	7.93360256230092	9.06462417808958	8.1504143652093	8.23620463833434	7.45435446602825	5.76428708206514	7.4092340477267	7.67469473773723	8.8253858258096	9.43059720628133	8.60525939010203	8.24724522843142	9.35415805098823	6.89470010506667	9.11920922055351	6.65721134307206	9.835981914519	8.88772603538895	8.36246694987044	7.92833508142217	8.4853386568042	8.35918661425321	9.49705662021224	9.08852439691919	6.48801090195561	7.4695110388684	5.87805780886869	7.60581169023434	6.49227962825442	8.42278754645213	7.91265433930014	8.40049054705126	6.2754619203214	7.42943839656878	6.32364705145645	8.2774809205063	7.77794023740742	10.3832012673052	8.3353607081291	9.1341329111835	6.72370488913277	9.00833423203844	7.57702632885008	7.93738169247466	6.84265665801652	8.54622824010331	7.72007387633686	8.05496336566838	9.05034612829977	8.8267359504876	3.52794504679526	8.66138773635356	9.23733113821956	8.9399557937546	8.8669911732618	8.00233327046705	9.30793444252697	7.97530673223518	7.66360909137029	8.66111718087314	7.60902408218141	8.75945695218893	9.3929916871393	8.10708553225631	8.58008982640438	8.87505247723104	8.94427303007936	7.30762136488966	9.42114528481132	6.72751830509845
"AT5G25440"	10.7097125584671	9.76883631802754	9.63059686530566	9.35409189002187	9.47126817392584	9.85141652979222	9.71126145079376	9.75407051372896	9.94097460022938	9.21070619307516	8.7225448047641	9.3115125716079	9.1630679816249	9.2430916278902	9.38861221035504	9.2176472359932	10.0276735142511	9.30188726418585	9.23079741472184	9.55084279828862	9.74555144401179	9.63478013142874	10.2792319310238	9.68888921116385	9.86839543525254	9.02873635702359	9.9664496104772	8.77809455575836	9.50612648692214	8.08232845276649	10.4321337077217	10.0259686403753	9.64706563964124	10.7468515810244	9.58604557470412	9.3902651859586	9.613511788107	8.98623013574762	8.22130354695156	9.32447999040832	8.77497557012657	8.17279300839804	7.87690154268268	9.6247621881926	9.20963962779926	9.89975208730432	9.88147815267112	9.61930603332746	9.26961986142435	8.58188528218062	8.13881847371987	8.8417357135262	9.78363122730714	9.54907833480413	9.16833469384427	8.99555856239906	9.79681192517158	10.226903014955	9.24791866474599	7.50002944893905	10.0578277280774	8.07991582340316	9.63998971391375	8.14888322904666	8.4145123881168	9.09686924133557	8.65047914929894	9.18278346290465	9.80250386800395	8.85592371432039	8.78427740450907	10.0734820915385	9.68512358412596	9.2625498024845	9.11668849763839	9.42431479722404	9.12056658546597	9.5556720339857	9.59003929744266	9.05932030723951	8.84017739291749	7.33797712628381	9.04890278969829	8.56462816607372	9.95286638672077	9.712048081226	8.57657765858539	9.26787338866958	10.4366432437674	8.35015092136187	9.71813678428747	8.19967819769718	9.62409212223372	9.5556720339857	10.8809472411095	9.90209834942964	9.6916035392558	8.96647702984024	10.7792105583097	9.2654680794472	7.88417675827902	9.30623625836135	7.29851164150157	8.95550305974968	9.27177000241422	9.58937199391317	9.76148813339834	9.85602353546986	8.91711369457518	8.17998295497705	7.86808841912282	9.86367684625452	9.78363122730714	10.2412189377873	9.87176722898504	10.0225202993412	7.62491957239609	9.82350584184885	8.93783007151297	8.80649542307718	8.30960401878613	9.38124708441892	9.19494330226122	10.3145964957438	10.4057327855711	9.46803766068453	8.60749758116295	9.80250386800395	9.72673668685244	9.5894969824626	9.26397194476305	9.63998971391375	10.3606492415683	8.8277738549336	9.57151297327345	10.0604445420285	9.37739206830195	9.22554649216219	9.67631662534383	9.22554649216219	9.7749300603201	10.3948760032046	9.94709670968785	9.47872566987955	9.93603996676338	8.22470338738182
"AT3G12580"	9.81215407041232	9.37773227210273	9.01628811797843	7.01686231210831	8.68622102444378	8.71540506557729	7.86869001892224	7.23172352125909	7.17090477727744	6.691873231533	9.98490288827038	8.66901167814208	7.22677112789005	6.48987984412311	8.14753074796877	8.1094226877905	7.56954471680817	6.31700513766638	7.43085963553532	7.55772525923763	7.86131231698243	7.21446996365125	9.25945671333147	9.23864444990492	6.60359244017711	9.52340020773306	8.21300628305596	7.92133180658778	7.13715523000163	8.78036158493157	9.06925313560189	7.99977787252913	8.43809089305674	9.78696200818133	7.29742295169359	7.16114306078482	8.46570049844486	7.37429217944808	10.3523836776905	6.43384275542405	9.5953220521222	6.57812388274367	8.70982182428385	7.31029025770305	8.5681322473435	6.83995646983026	6.99838923363797	8.7640219581615	7.6231558081103	8.44104814484585	7.66893479621181	6.89786061007955	9.34668097855844	6.32874546478259	8.48023951386051	8.27854923000457	7.63063475641404	8.96351135080178	7.87715351107189	7.51779699187595	9.10366163207212	7.82415307279549	8.25418759590287	6.93298453073462	9.23396589585264	8.43061759731587	8.0843640003731	9.07803750888468	9.06545414122603	7.81409153757222	7.4722010631963	9.31691186332056	7.34767169375533	8.38636052418443	8.3719394030879	6.94269564338634	7.61481046321027	9.84514394880795	7.65636815800395	7.78711972172003	8.32279752027943	7.8002824879137	8.31957831551513	6.07668218178455	7.73175213252588	7.64874025930202	6.43401838336503	6.39250287715662	9.82635391423156	7.46769698473744	6.79656729390733	8.51154313549999	7.31310342758082	6.35572763470542	9.81623592478873	7.71705417350343	7.90666128698098	9.1312141994869	6.9891661087357	8.14429196093631	6.5637651507258	10.0428461828131	6.73348514499943	6.73527917330009	8.22533446512354	6.75758230252459	7.23795960672401	8.11606425283834	9.15356024237229	6.75846070300841	6.95896603975743	8.85823368469802	6.70242975189578	8.32795682740687	7.9926638222107	8.1855077981907	8.20963922341332	8.54373640245026	7.23699043870801	7.6893085262895	7.92683741046977	8.20537404791045	7.53136512976629	8.59107003394206	9.57402328349664	8.50514667489666	8.9415879389586	8.13287802021588	7.82217853205318	7.45564232547454	6.76973922967595	8.79505096809974	9.14924195531954	8.07183873927453	8.80548968025797	7.51694468849437	8.97179616596042	7.30163354416451	8.42142408696581	8.73257495655471	8.03598243553707	9.39769689985446	8.00085414467622	9.47845146259611	10.0653584599243	7.02445475691207
